sendID state amount
C00110494 CA 2279
C00110759 CA 3000
C00110858 CA 2000
C00111104 CA 2500
C00111302 CA 2000
C00111658 CA 1000
C00111716 CA 800
C00111773 CA 1000
C00111930 CA 200
C00112144 CA 3000
C00112573 CA 1000
C00112623 CA 1000
C00112664 CA 2000
C00112722 CA 1000
C00112763 CA 1000
C00113001 CA 500
C00113043 CA 1000
C00113159 CA 1000
C00113241 CA 500
C00113803 CA 500
C00113811 CA 5000
C00113878 CA 500
C00114132 CA 5000
C00115527 CA 1000
C00115618 CA 300
C00116400 CA 1000
C00117218 CA 400
C00117424 CA 2000
C00117838 CA 3000
C00118208 CA 2000
C00118216 CA 750
C00118703 CA 1500
C00118919 CA 1000
C00119008 CA 5000
C00119354 CA 5000
C00119388 CA 500
C00119651 CA 1000
C00119669 CA 5279
C00120022 CA 1400
C00120238 CA 500
C00120550 CA 2250
C00120873 CA 500
C00121038 CA 1000
C00121582 CA 4000
C00121814 CA 1000
C00121947 CA 1000
C00122143 CA 1279
C00122614 CA 2500
C00122739 CA 100
C00123125 CA 1000
C00123612 CA 5500
C00124040 CA 2000
C00124123 CA 5000
C00125641 CA 3000
C00125831 CA 2000
C00126011 CA 3000
C00126466 CA 1000
C00126763 CA 3000
C00126805 CA 2500
C00126847 CA 1500
C00126854 CA 780
C00127381 CA 400
C00127621 CA 3000
C00128231 CA 4400
C00128686 CA 5500
C00128835 CA 250
C00129130 CA 500
C00129742 CA 250
C00130401 CA 2250
C00130575 CA 500
C00130773 CA 5000
C00131045 CA 1000
C00131383 CA 1500
C00131557 CA 2000
C00131615 CA 4504
C00132282 CA 2000
C00132480 CA 1000
C00134742 CA 500
C00135368 CA 4999
C00135459 CA 500
C00135632 CA 5000
C00135681 CA 500
C00136846 CA 500
C00137158 CA 1000
C00137265 CA 500
C00137554 CA 800
C00138107 CA 1800
C00138123 CA 5000
C00138560 CA 4000
C00138701 CA 2500
C00139071 CA 1000
C00139139 CA 5000
C00139451 CA 1000
C00139519 CA 500
C00139741 CA 5000
C00139774 CA 1000
C00140376 CA 5000
C00140681 CA 4500
C00140970 CA 1000
C00141002 CA 3000
C00141226 CA 3500
C00141556 CA 1000
C00141903 CA 5000
C00141945 CA 1000
C00141960 CA 3000
C00142216 CA 1000
C00142307 CA 500
C00142711 CA 2500
C00142786 CA 779
C00142836 CA 1500
C00142869 CA 500
C00143099 CA 2000
C00143172 CA 500
C00143719 CA 500
C00143891 CA 2000
C00143909 CA 500
C00144063 CA 1500
C00144311 CA 2500
