sendID state amount
C00363200 AR 500
C00363648 AR 5000
C00363879 AR 2500
C00363994 AR 5000
C00364356 AR 5000
C00364497 AR 1000
C00364737 AR 5000
C00364844 AR 500
C00365031 AR 500
C00365197 AR 5000
C00365262 AR 5000
C00365270 AR 5000
C00365551 AR 5000
C00365965 AR 2500
C00366179 AR 5000
C00367920 AR 2000
C00368142 AR 1000
C00368431 AR 5000
C00368522 AR 1000
C00368613 AR 5000
C00368811 AR 1500
C00369090 AR 5000
C00369660 AR 1250
C00369819 AR 1500
C00369991 AR 1000
C00370007 AR 1000
C00370668 AR 1000
C00370916 AR 5000
C00372367 AR 1000
C00373506 AR 1000
C00374439 AR 4000
C00375584 AR 5000
C00377333 AR 1000
C00377663 AR 1000
C00378083 AR 1000
C00378216 AR 1000
C00000422 CO 5000
C00000885 CO 5000
C00000901 CO 5000
C00001016 CO 5000
C00001198 CO 2000
C00001289 CO 2000
C00001388 CO 5000
C00001727 CO 4000
C00001875 CO 2000
C00002089 CO 5000
C00002261 CO 1000
C00002394 CO 1000
C00002469 CO 5000
C00002766 CO 5000
C00002840 CO 5000
C00002881 CO 5000
C00002972 CO 5000
C00003160 CO 1000
C00003251 CO 5000
C00003418 CO 456000
C00003558 CO 5000
C00003590 CO 5000
C00003632 CO 5000
C00003764 CO 5000
C00003806 CO 4000
C00003830 CO 3000
C00004036 CO 5000
C00004101 CO 2000
C00004325 CO 3000
C00004515 CO 2000
C00004812 CO 7500
C00004861 CO 2500
C00004960 CO 1000
C00005157 CO 2000
C00005249 CO 5000
C00006080 CO 5000
C00006338 CO 2000
C00006486 CO 5000
C00007070 CO 1000
C00007542 CO 5000
C00007948 CO 5000
C00008227 CO 5000
C00008268 CO 10000
C00009423 CO 1000
C00009936 CO 1500
C00009985 CO 2000
C00010124 CO 2500
C00010322 CO 5000
C00010421 CO 5000
C00010470 CO 2500
C00010868 CO 3000
C00010983 CO 1000
C00011114 CO 5000
C00012310 CO 1000
C00012328 CO 1000
C00012468 CO 1000
C00012476 CO 5000
C00012914 CO 3000
